ceff2b61-20d1-462f-84e2-5e79c7876afa,"edition","2023-12-13"
9708e375-3110-457b-bf2b-6404996f3023,"edition","2022-12-06"
04ab5286-50ac-4de3-9944-bcca8de09294,"edition","2022-09-13"
705ddd33-f8b3-48f9-9b7e-8dff5ffd9445,"edition","2015-09-14"
ab4bb8fa-fcc5-4939-acd9-282be9040d83,"edition","2014-12-01"
adeddb4f-834f-42b3-a857-f079b082abaf,"edition","2023-04-30"
ddbe4936-6581-4984-a47e-236cfae7ad0a,"edition","2023-03-06"
dec97e7d-b149-4ad0-b027-525d1d8421ae,"edition","2023-08-22"
235f939d-b553-454e-8e81-f8f794ce699b,"edition","2023-04-19"
22158dd3-3347-41c1-9103-3340011cbe74,"edition","2021-03-24"
8c1f8375-d5e5-4e6e-a215-c62a2c6068fa,"edition","2021-03-04"
20809492-0659-4cd5-8153-5dd1cd1932a1,"edition","2019-12-01"
ecd6a24c-99ad-41b0-acd9-aba8972c2d16,"edition","2019-05-27"
5cc0c6dc-53b0-4425-95a6-2d94cae00190,"edition","2020-12-14"
dda8df58-03d4-4bee-991a-70ef2e0965fc,"edition","2023-09-11"
1ab0de4a-40dc-4995-96ab-84872eaca46c,"edition","2018-12-01"
4b4fb183-fecb-428b-924e-ec9609d35f19,"edition","2016-12-01"
95d88562-ddb9-4713-8473-b0ddb62dfd8c,"edition","2017-12-01"
5f8907d4-ede8-482a-8476-fe882cf504f6,"edition","2021-12-14"
b1ad2506-61eb-479f-86e5-74f612599586,"edition","2021-03-30"
039e8fb8-82cf-49f1-a2bb-9a2e404d4adb,"edition","2022-08-28"
6e2392e6-22b2-42b0-950a-d39ec82eea8e,"edition","2023-11-01"
10210288-da36-438e-8284-d6ace6d87e97,"edition","2020-03-30"
1a5f837f-b305-4c19-bf8c-92d860d644d3,"edition","2019-09-04"
95b50369-d4b0-4c24-84b6-85ff0f67ca94,"edition","2016-04-07"
17ade833-4f37-4a5b-8906-8f113060a578,"edition","2023-10-14"
6b50127b-2900-47a9-924c-1c6239872a67,"edition","2023-11-06"
2f167b82-b6e4-4fe9-a13a-39f3de78a3eb,"edition","2023-10-12"
76e357be-cffb-4900-9237-7f6a96d15139,"edition","2023-05-21"
f66232dc-4fcd-40a7-8703-a8fadaba3d3f,"edition","2023-03-28"
9d4bc406-3a74-4a9b-bf28-8582ef808bbc,"edition","2023-08-23"
c8cc9baa-d3ea-49a4-8d70-cd21f1fea5a0,"edition","2022-08-08"
84364098-4d19-4894-b9c2-51c63c085526,"edition","2023-12-07"
3858544b-9bda-4461-a27a-f7a6d2847145,"edition","2023-08-29"
23ceb82d-0978-4277-b3f7-28a71521c145,"edition","2022-06-01"
c34d271e-9536-47ed-bfca-43945f5438d3,"edition","2022-06-26"
50e6100a-25b8-4e78-beb8-e2bdc054ec41,"edition","2023-12-06"
ddddce38-2489-4025-be55-e70b72009e9e,"edition","2023-07-12"
6ae8c33c-2547-45bc-bb1c-d97266bdf9fa,"edition","2022-10-10"
68f9baa0-adf3-45a7-82a2-d351cc769447,"edition","2022-03-09"
02e43da6-02c2-49f9-981d-e0e9bbd72272,"edition","2022-02-04"
60e3d101-3ba3-4fd3-9ebf-f8de0a33afb8,"edition","2022-10-21"
c8dde020-46ee-4bc5-8543-5aa44311a684,"edition","2021-02-14"
d6af0dc5-4107-4ca4-b64c-eed8a5ded0ca,"edition","2020-04-06"
a45c72bd-9a4c-458a-bf25-44923ab7b1cd,"edition","2022-06-16"
94c4b5e7-54a6-4cc7-8867-afe221fc39d2,"edition","2020-12-28"
3502c6d9-445c-4e70-ba0e-b648c8fc8269,"edition","2020-07-17"
cdd5001b-c1ba-478e-b2a7-038cedcd8885,"edition","2017-06-13"
f291d6d8-5f64-423d-96d6-b61a1542a1e4,"edition","2020-04-13"
34ec7f2f-fb1c-4336-af24-c6acc458b6ef,"edition","2023-04-13"
474ba646-b598-4275-a410-f2ea024bd754,"edition","2023-01-13"
d36e81a6-755b-4c8e-a69c-a93e1321d60f,"edition","2022-02-06"
59813d2a-d0f3-49f7-a728-d9343864617a,"edition","2020-10-09"
ea56c355-7ce2-48a5-a9fe-6ea5a4fc4b94,"edition","2017-11-24"
6500028b-ce9e-45a0-b349-34d9cfc7c387,"edition","2020-11-11"
6fe0a1bb-6e8b-4584-8d60-8e98a8e06375,"edition","2019-09-22"
df18ecd2-2910-4c69-aae4-d111ac9207e3,"edition","2023-12-14"
dcd4ed0a-b849-4e94-93d3-e70cea1eed07,"edition","2023-04-23"
8be7888a-ee1e-4c08-bd94-6798a779cf1c,"edition","2022-11-05"
d5be530e-9523-4f20-8a4a-cc400fa970d8,"edition","2023-09-06"
ad2c967d-b784-4fda-bd12-b23927c26ba9,"edition","2018-07-21"
e003f13a-193c-4b9a-8a7f-5a7584f4960b,"edition","2020-11-20"
da41eada-b5da-4949-9b67-ceca0da3f5e8,"edition","2019-03-22"
59123278-c27a-4793-b278-753af78754af,"edition","2021-03-19"
d1b939cf-3f80-4a4c-9463-4c69ff7ff90f,"volume","2023-09-11"
ee208cd2-0680-489d-95cb-5683f399becc,"volume","2022-05-29"
8f494ce2-84e7-48b5-b475-a285ddb4bbd0,"volume","2023-09-22"
66b924b9-1737-4916-922d-7c5733a27682,"volume","2023-02-02"
58a6a50e-67ee-42ce-b76e-7ebddcf311d6,"volume","2021-08-23"
17f33e92-31ec-4156-b7cf-fea83ba0dcb4,"volume","2023-11-21"
4f9ff6e3-bd3a-4c2b-9e2d-f2abe5dad60c,"volume","2021-07-28"
23da25fa-40fb-4cca-9e2a-96c2f4061952,"volume","2021-08-05"
5764b121-0109-458b-96d5-cffa267f6354,"volume","2020-06-22"
3b36f1dc-d26c-4e18-945d-e60622ac1e53,"volume","2018-02-08"
6eb4e896-47a4-407a-ad04-062bcba14743,"volume","2023-09-01"
c38f38ef-8dd7-4e17-bee9-e0bd1d2b4ccd,"volume","2023-08-01"
a37eb056-f7bf-4b15-afe1-75bc60bca2ab,"volume","2023-07-26"
7516308e-d035-49cf-8f41-6587c2bf05c5,"volume","2023-07-05"
4e438526-b191-488b-8c26-cedb7c66fe54,"volume","2021-10-13"
c99d24f7-6b7b-4ab8-8443-4b4431627ba0,"edition","2023-06-10"
33f2121e-7606-48af-8ad0-ad11d2970274,"edition","2023-09-20"
eb578930-3339-473c-ac63-5d4ab63558f9,"edition","2023-07-19"
c5964d23-4dfc-41c5-af1e-27e5642cd2e4,"edition","2023-09-06"
d8fc3fdd-aeaa-4d41-ab07-f3b72cafb8ce,"edition","2021-12-23"
15fa0006-61b5-40de-9936-e2d9e879b10c,"edition","2020-09-03"
f61bf92d-4885-4ea0-bedd-4ee4dc7a2c7c,"edition","2020-05-14"
6cb44f9d-8aa3-45b7-bf7d-8c16b1a58d23,"edition","2023-05-31"
c6028aac-8d3d-42d6-9b3a-518cba987fda,"edition","2022-06-08"
33ae0785-e58c-4275-a5e1-d3328593e246,"edition","2022-04-26"
8f4598a8-5d45-4d72-8f4f-57765fa48284,"edition","2018-06-01"
217b56fd-37c4-4097-bd04-cfb23ce4b685,"edition","2017-05-03"
c6e48375-b2aa-4379-8345-36c63f1f7177,"edition","2016-07-06"
82f294ef-9c57-4161-af1a-d22231e018f4,"edition","2015-07-01"
3a6e5f16-7b16-4dbc-862b-5a9043b98a9d,"edition","2014-06-04"
d0b10e78-7e67-40c8-97c2-e26bf3719f7b,"edition","2021-01-26"
3e2d3ed6-4dad-474d-a3b3-b6f4777d1ed4,"edition","2022-11-21"
99cc4eb3-8320-430a-b3bf-50ff1aa7e8e9,"edition","2020-07-01"
2797d956-e94e-4e11-871f-fa4adfc48e56,"edition","2019-07-01"
d8c4122f-3576-4733-b1f3-fdc2cdbe57c3,"edition","2021-05-25"
0142cf9c-8e3e-4234-9a6d-4427309a49ba,"edition","2017-09-19"
46559a79-c820-4131-83f5-569150f87c3c,"edition","2017-05-01"
291b1887-386f-4639-b5e2-14b70c1babf4,"edition","2020-03-01"
1d0d6d0d-2fae-423c-94fb-801c15b99c9e,"edition","2023-04-30"
3d39e95c-371f-4914-974a-8340d2814e61,"edition","2022-11-30"
011dd0aa-9f2a-4f13-a442-d795b29661de,"edition","2024-01-24"
bfe1d4dc-a64b-48b4-82e2-7d2fba2485ba,"edition","2023-04-03"
530a9fdc-7f6d-4318-863b-6bfbe6b3aea3,"edition","2022-01-22"
af96eefd-315d-41e5-83bc-2c8f5dc68dcc,"edition","2023-11-28"
a0ffa19b-f5f6-4eb0-a611-0dcdf7d2bd80,"edition","2022-08-05"
86bacf15-f334-4896-86c5-1c2d17a9b488,"edition","2021-10-13"
1f1165f4-e110-4b69-8d61-72f6b0ef8e6f,"edition","2020-08-30"
98e90daa-1547-4761-b6d8-a13b0d08b208,"edition","2023-06-01"
78ac1448-a534-42f9-a551-5c7a73a3bb86,"edition","2021-09-04"
baf8cf61-1ee3-471c-8bba-a85b5012c636,"edition","2023-07-27"
d59da627-a17c-4d50-ba04-030bdc231951,"edition","2023-04-03"
48c69d2d-2838-4bab-9941-fc8f3e1152e7,"volume","2023-02-24"
684e51c5-4efb-4a9e-9cc4-74d1847235b4,"volume","2018-09-01"
d0164498-1d65-42a6-9bbc-3e8b2433c1de,"volume","2018-07-05"
097901ac-b95a-4428-8291-9e740ef01698,"volume","2018-04-01"
1ca4bb19-1275-4465-ab35-afb56b78c4b5,"volume","2024-02-21"
5b6acdc4-10cf-4429-8b1d-333020cddc44,"volume","2022-04-03"
f1da2e52-b02f-448d-968b-9b4d405da1d6,"volume","2020-07-06"
2576416c-799f-4dd5-b5ce-d0c70710ea09,"volume","2021-04-01"
e241f995-24e0-4ad6-8757-d1d2691778e6,"volume","2020-02-01"
9b1a37b2-7d91-4099-91c5-de65c6ff4574,"volume","2021-04-13"
ee181697-8f1d-43f8-8c6c-8a7dd7f1ca1e,"volume","2020-07-28"
2271ad9d-7dc6-4a32-bd69-67feebdda378,"volume","2021-08-28"
c8de5ef0-462b-4a7e-84b6-75af18b9daae,"volume","2021-09-27"
f77de17e-7697-4c0f-852a-0a13140b0492,"volume","2020-02-19"
238a25ae-ea70-43c0-b5d6-2f6382942e34,"volume","2019-07-15"
59f3d847-f226-4312-9264-706002c986c1,"volume","2020-02-26"
a6f0a319-4083-4971-8722-16265c1daeb5,"volume","2018-08-01"
fa2a615a-20f8-4547-9131-8c5045ac56cd,"volume","2019-10-23"
5484a507-b978-4dc8-bdea-740201e95f26,"volume","2023-01-05"
a2ebb16f-66ba-4821-904b-4a2de1f2bc53,"volume","2023-01-01"
15a594ef-e526-45fe-9e1a-e59f42070098,"volume","2022-07-01"
3e9b4f66-43ce-4fb5-9a0f-3ad6dab8541f,"volume","2018-07-01"
ccf25484-2101-4afd-bb21-a7a5cf5c0f24,"volume","2023-09-01"
6780e770-5005-4e2b-ac07-a18863f79fce,"volume","2023-07-01"
847a38cf-87ac-4429-9ad2-69054b8f941a,"volume","2024-02-01"
e34530a9-47ba-443a-9411-88f08742e318,"volume","2021-09-02"
92c46591-d39f-4962-bca6-3e233f10cc77,"volume","2022-11-01"
66d6e14e-9f96-45b3-8349-d922ed523849,"volume","2021-09-01"
6d9cada5-3cd6-4a5c-83f7-480ebf1f5cec,"volume","2020-07-01"
3dc11f49-8bd6-411a-8a66-434d70019ae2,"volume","2022-02-01"
ee5315bb-062e-434e-bfe0-cd88dc883cc4,"volume","2021-12-01"
d4c68849-3872-462b-8fc7-ca398ed75587,"volume","2022-06-01"
8527df3a-5a4d-4419-8c03-60be189ae369,"volume","2017-03-01"
8d86eafe-1465-4a94-84bd-1b0731fdd99e,"volume","2020-11-01"
bc032ea7-bb00-4251-a9fe-d178ec3082e4,"volume","2020-06-01"
7a5afe9d-f211-43f7-9890-7c6e595a5d03,"volume","2017-02-10"
24cb5d36-030f-4cc4-abf7-82b1cf2947a5,"volume","2017-09-01"
ee408392-a4cc-4ce4-9f65-6ebb46e23bcf,"volume","2021-08-01"
a8ad727f-3ac8-4d7f-bc79-0c6870487674,"volume","2016-07-01"
62cc68f0-776e-495a-95ac-578cc9d10a8a,"edition","2022-12-27"
cfde0977-573d-45fa-9ad7-73e7c93f18cd,"volume","2022-12-09"
dee741c9-18df-4c7c-b297-9893c0c9291f,"volume","2021-12-10"
c52f693a-e2f2-4920-9055-f9c21f51628e,"volume","2020-05-09"
f8b0108a-8022-4732-be51-4397d10177e7,"volume","2022-02-14"
6c1f22ce-1b5a-4988-84c5-dc49b6b9ef84,"volume","2020-01-11"
777cbdf9-dc0c-4db8-8276-7725382a56be,"volume","2021-07-02"
437c7cc2-1d4a-449d-806b-ef95783bd025,"volume","2018-09-20"
4ac08c74-7329-484d-bf25-a1b19bfb2af9,"volume","2024-02-09"
c0e10154-7702-4365-a766-5c7833f4f57e,"volume","2022-12-01"
44bc65e7-5e5e-4c9f-8a61-f8cc77d341e8,"volume","2023-04-01"
ae4fcd4e-9a62-41e9-b13a-73ed221ef920,"volume","2022-11-20"
46ee116d-579b-4b24-b7bd-6a8a7bd4e4db,"volume","2022-05-05"
e90e3b0f-9aa8-4566-acfa-eab296af427e,"volume","2020-10-26"
453889c3-fba0-4072-a184-f0dd0b55fec0,"volume","2020-10-07"
e723d604-284d-41fc-9f30-b143fc99cdfd,"volume","2020-08-12"
c4f272ab-7833-4037-bc6e-3523fa632059,"volume","2020-04-27"
83814f24-fc97-44c3-9553-0524c45a4899,"volume","2020-02-10"
5746e925-48dd-4318-96b0-288d7fcb762a,"volume","2023-01-29"
16f49e8f-1850-47a5-a13c-3d1085436e88,"volume","2022-09-27"
731c3645-0d90-4727-9f6a-7218b809b251,"volume","2020-03-27"
5b17afff-bf78-4335-9050-f3a40af50d4e,"volume","2023-03-02"
0cd5edd9-bc20-4b05-bdf6-e1cf8a32fcba,"volume","2020-01-28"
b4e239e6-51ed-451e-95b8-03c2e2b24012,"volume","2023-04-18"
85aba8ee-4aff-452f-9a97-7ae93d1ecd4c,"volume","2023-04-12"
a35a7fd4-635a-46f6-bce2-989395c0b1ed,"volume","2020-07-30"
b76e5336-5e61-4c7a-89eb-cfdd2b7bb7e1,"volume","2020-06-09"
c05750bf-f09d-46a0-9558-86c94e1d3c24,"volume","2021-04-28"
7bc72064-c223-40a8-9d16-cdb4d1b10c3c,"volume","2019-11-07"
18a5edb2-6014-4bfd-9f53-d64e2d24bdab,"volume","2023-05-25"
8aa2a2e0-09bf-4380-9739-43d7f9a513fb,"volume","2018-06-19"
5d19cf0f-2e0f-43c8-be22-9cc5e621a6cc,"volume","2023-02-27"
c21561f1-ae39-4148-aea9-af210ca6d0ad,"volume","2022-09-26"
eac73684-8611-4111-98c2-47e4c702d85f,"volume","2019-06-02"
716396c6-9094-4c1d-8c93-838cad0a5997,"volume","2019-05-10"
67cb9695-48ad-473a-889c-87e245f128af,"volume","2018-07-31"
84673b4d-06a8-4a86-b1c2-608b01ce7d1a,"volume","2018-06-29"
90fc45fa-324f-4397-8a5f-783a7731d456,"volume","2018-05-16"
c01fcde0-d310-4390-af73-0344397cf799,"volume","2022-12-14"
a458cbe6-a006-4f12-8d82-deb2115dc7b6,"volume","2022-10-31"
00bdfb86-4d73-4bae-904c-7da6e6db231d,"volume","2019-05-29"
6dd24b0d-ce55-4907-840f-e5a3397f9152,"volume","2021-08-13"
8ba3ac3a-314e-4137-95df-d3524ddfc4a7,"volume","2019-02-11"
8220f5b0-5424-4039-a44f-7882a7f699dc,"volume","2018-01-08"
60d9458c-d04b-4443-97af-521792f90caf,"volume","2019-04-21"
d8c07808-03c8-469f-934d-13c0a436ce0e,"volume","2019-01-02"
869f9338-9ba8-4a17-a81c-f8eccd4e7473,"volume","2021-10-13"
dd533ea3-5210-491e-bd8b-3239a25026cf,"volume","2023-01-15"
afe89004-7fd8-4975-a50b-eca8ca17dcbc,"volume","2021-09-06"
5c1a95c8-dba1-4a00-941a-a2ba35960aa7,"volume","2022-08-26"
8d8d6374-d89e-4d14-bfe1-e9ee2e61cdc2,"volume","2022-09-09"
85566771-ba75-4acd-bfc0-580d1ceacaa5,"volume","2022-06-15"
2ffe7b2c-35b6-4ba3-a74b-abe1a4dfed0f,"volume","2023-03-23"
f82c97ac-85b5-460b-92de-787844fda822,"volume","2021-12-03"
5c59b41e-87e1-4cb0-95fa-c0ffde436c31,"volume","2023-03-07"
2c35dd8b-ce19-4e80-8251-e8dd04dbbc58,"volume","2019-07-21"
d73b5707-8a59-48c5-a9f0-613afcf1cd6f,"volume","2019-04-22"
18ecde95-f1d6-4d40-9575-2e121401cf7a,"volume","2018-06-26"
140227dc-497a-422b-b72d-eb6088526420,"volume","2022-08-17"
0ea7b995-900a-423f-9c77-db393bd82905,"volume","2019-05-27"
a8c6cd37-f27d-4a1e-a5e5-d93d9a35bf09,"volume","2021-07-27"
b243a12a-5ac6-4edc-aef1-eb56a359bfd8,"volume","2021-06-16"
89148de5-13ea-4946-89ee-3113436282d3,"volume","2020-05-18"
67ea12ec-bc89-4437-af36-39fd19d97b26,"volume","2021-09-02"
a064d412-b37c-4785-bdd3-618b07e6a609,"volume","2022-07-12"
9f9114e9-c8cf-4027-b7b6-188e062fc674,"volume","2022-02-15"
a67eda59-6861-4e81-b73c-9c4322d9087f,"volume","2022-04-01"
b803bdce-b922-4883-9842-8525ec909722,"volume","2022-03-23"
10da2f0e-506b-4731-90bd-e3bfcf4a56b5,"volume","2020-12-06"
1c7c7333-b4a4-4620-98ec-7ed4e217e88b,"volume","2020-08-05"
132d4970-73c3-41e4-b1a1-25ff34410c9d,"volume","2023-10-01"
076c897d-4e36-425c-8f95-eebfb68cee24,"volume","2017-05-22"
1a1c18eb-f8f4-41c0-b71f-92c050613800,"edition","2022-06-21"
14632f7f-2c5b-48ba-bf13-88d1eb659317,"edition","2017-06-01"
5ac1dd8a-ba8a-444f-bf46-765c1dcf3174,"edition","2020-06-22"
8c0b6294-836f-4e31-a387-1e1b5bf5f294,"edition","2017-06-13"
cd48be3d-a3ad-477c-9a21-f9c40aaaf1a6,"edition","2020-09-01"
bde6d45f-e76e-4aa6-8a39-767016396f1e,"volume","2022-03-31"
24cfd6d9-f578-419c-84a7-8f86d51a23de,"volume","2021-06-23"
cbd7121a-a2c4-4d9a-ae4e-b09c2ed25650,"volume","2022-11-11"
ee0a7e58-708b-4ed7-956e-8eabd4c9d418,"volume","2022-03-28"
0c1d1861-da29-49a7-b39b-85f217394f1a,"volume","2023-11-01"
8157cb7b-df8f-4064-8435-6db07552c2ac,"volume","2022-03-19"
de9e3bbb-9718-4d3b-a1e9-c7c9312aca95,"volume","2022-09-21"
8a0671d9-ec34-4f3c-9ee2-8c0701c654ef,"volume","2023-05-25"
4bdb37ef-6fe2-4915-9957-1b58e9a0bec5,"volume","2023-04-12"
cb6cfe37-f0d3-4acc-a3f5-fae702f52107,"volume","2023-08-02"
b3644db8-1396-4d53-a63b-d386866bf5d1,"volume","2020-04-23"
d07c3e2b-89e3-4ac1-95b1-b7f72736f5ab,"volume","2020-02-18"
2d5bfcd5-a857-4786-9714-891b6266b5db,"volume","2019-10-10"
902ae68f-06cc-4dbb-878c-45a9519c2cca,"volume","2016-07-21"
044653c4-36d3-4bcd-832a-f543f6c53425,"volume","2018-04-12"
2b8560ee-b211-4305-8d8f-559bc70ed374,"volume","2022-03-04"
d0731ecb-62fb-4510-a01a-22cb22e37dc5,"volume","2021-07-15"
46626cfb-e971-49db-bbc9-a53fcb0f960a,"volume","2022-06-22"
aaff1cfe-92df-4d07-a899-bcd44fbb1a61,"volume","2022-03-29"
3eb31c35-b275-48d7-8837-93d64352bef7,"volume","2024-01-04"
26b836d7-0024-4c66-8acd-771c47deb411,"volume","2022-12-29"
0cca6078-4e28-4a0a-a01d-1258f7661af3,"volume","2021-05-21"
833a1477-1db5-4226-a1bf-b0ce91d1be1b,"volume","2021-11-18"
ea951e77-3e77-42a7-a210-4ba08b91182a,"volume","2022-03-01"
2dc4e4f1-5123-432a-bf0e-e9cee21480ae,"volume","2023-11-28"
f65d0556-9665-4850-b213-e2a67084d4ee,"edition","2021-12-07"
e6eae360-ae2d-4d73-8f53-c1c30883048e,"edition","2020-08-24"
19446d12-6669-4224-9834-d6a3fbc753af,"edition","2020-07-23"
aa842aa3-9609-49bd-b6d4-d623d6ebeca6,"edition","2021-11-17"
2877d386-3a27-49a3-b100-f1e36e984130,"volume","2021-08-11"
9386f886-df4e-4a8c-9123-8c45852db72e,"volume","2024-01-12"
eba26770-a24e-4b39-acf3-291c056f1c8f,"volume","2023-06-07"
c6a5d8a8-8999-443e-bf96-6c7299a8378b,"volume","2022-02-11"
9c7ea375-cc68-40b0-b688-ec680cb74921,"volume","2019-07-27"
70d549dd-16f2-4061-904a-45f57a0868dd,"volume","2020-10-08"
81d37f37-4167-4803-a59b-42d5deb5c65e,"volume","2020-06-01"
5da32b26-71dd-4bf1-9d13-54f8f0eaeae0,"volume","2019-09-13"
e890a417-3e6c-4cea-b6c9-5026c5e0525b,"volume","2023-07-01"
7c3b95ca-fad2-45ca-98f1-5d426bd7b8fc,"volume","2020-06-11"
3c6a2396-a7d8-4abc-a12f-75d33819159a,"edition","2021-04-26"
a4fbb570-f273-42e4-8461-fa64a1a10fff,"edition","2024-02-02"
7a2a9dfa-8716-4c68-88fb-6bee1de93bba,"edition","2022-01-18"
56b1d685-9b10-4fc9-8705-463babe2bc8e,"volume","2021-03-26"
43c33e74-b494-4608-bab0-7d6f26d03cdd,"volume","2017-10-05"
30835ef0-29fb-4908-bf44-5afdd30ebdd9,"volume","2021-03-23"
1eec159a-980e-48c9-af69-9a78f7c0e78c,"volume","2020-09-07"
8f1e7f94-b788-4ef8-a825-efc583a80b5b,"volume","2019-10-15"
b12a9e35-a38b-4cd0-aa53-2e57f1dfb7f2,"volume","2019-01-09"
8ba25093-96a3-4301-8b73-7234147c947c,"volume","2018-08-03"
